125 NEUMA -0.0153968 -0.01 0 125
126 NEUMA -0.0150794 -0.01 0 126
127 NEUMA -0.0147619 -0.01 0 127
128 NEUMA -0.0144444 -0.01 0 128
129 NEUMA -0.014127 -0.01 0 129
130 NEUMA -0.0138095 -0.01 0 130
131 NEUMA -0.0134921 -0.01 0 131
132 NEUMA -0.0131746 -0.01 0 132
133 NEUMA -0.0128571 -0.01 0 133
134 NEUMA -0.0125397 -0.01 0 134
135 NEUMA -0.0122222 -0.01 0 135
136 NEUMA -0.0119048 -0.01 0 136
137 NEUMA -0.0115873 -0.01 0 137
138 NEUMA -0.0112698 -0.01 0 138
139 NEUMA -0.0109524 -0.01 0 139
140 NEUMA -0.0106349 -0.01 0 140
141 NEUMA -0.0103175 -0.01 0 141
142 NEUMA -0.01 -0.0246875 0 142
143 NEUMA -0.01 -0.024375 0 143
144 NEUMA -0.01 -0.0240625 0 144
145 NEUMA -0.01 -0.02375 0 145
146 NEUMA -0.01 -0.0234375 0 146
147 NEUMA -0.01 -0.023125 0 147
148 NEUMA -0.01 -0.0228125 0 148
149 NEUMA -0.01 -0.0225 0 149
150 NEUMA -0.01 -0.0221875 0 150
151 NEUMA -0.01 -0.021875 0 151
152 NEUMA -0.01 -0.0215625 0 152
153 NEUMA -0.01 -0.02125 0 153
154 NEUMA -0.01 -0.0209375 0 154
155 NEUMA -0.01 -0.020625 0 155
156 NEUMA -0.01 -0.0203125 0 156
157 NEUMA -0.01 -0.02 0 157
158 NEUMA -0.01 -0.0196875 0 158
159 NEUMA -0.01 -0.019375 0 159
160 NEUMA -0.01 -0.0190625 0 160
161 NEUMA -0.01 -0.01875 0 161
162 NEUMA -0.01 -0.0184375 0 162
163 NEUMA -0.01 -0.018125 0 163
164 NEUMA -0.01 -0.0178125 0 164
165 NEUMA -0.01 -0.0175 0 165
166 NEUMA -0.01 -0.0171875 0 166
167 NEUMA -0.01 -0.016875 0 167
168 NEUMA -0.01 -0.0165625 0 168
169 NEUMA -0.01 -0.01625 0 169
170 NEUMA -0.01 -0.0159375 0 170
171 NEUMA -0.01 -0.015625 0 171
172 NEUMA -0.01 -0.0153125 0 172
173 NEUMA -0.01 -0.015 0 173
174 NEUMA -0.01 -0.0146875 0 174
175 NEUMA -0.01 -0.014375 0 175
176 NEUMA -0.01 -0.0140625 0 176
177 NEUMA -0.01 -0.01375 0 177
178 NEUMA -0.01 -0.0134375 0 178
179 NEUMA -0.01 -0.013125 0 179
180 NEUMA -0.01 -0.0128125 0 180
181 NEUMA -0.01 -0.0125 0 181
182 NEUMA -0.01 -0.0121875 0 182
183 NEUMA -0.01 -0.011875 0 183
184 NEUMA -0.01 -0.0115625 0 184
185 NEUMA -0.01 -0.01125 0 185
186 NEUMA -0.01 -0.0109375 0 186
187 NEUMA -0.01 -0.010625 0 187
188 NEUMA -0.01 -0.0103125 0 188
189 NEUMA -0.0296825 -0.025 0 189
190 NEUMA -0.0293651 -0.025 0 190
191 NEUMA -0.0290476 -0.025 0 191
192 NEUMA -0.0287302 -0.025 0 192
193 NEUMA -0.0284127 -0.025 0 193
194 NEUMA -0.0280952 -0.025 0 194
195 NEUMA -0.0277778 -0.025 0 195
196 NEUMA -0.0274603 -0.025 0 196
197 NEUMA -0.0271429 -0.025 0 197
198 NEUMA -0.0268254 -0.025 0 198
199 NEUMA -0.0265079 -0.025 0 199
200 NEUMA -0.0261905 -0.025 0 200
201 NEUMA -0.025873 -0.025 0 201
202 NEUMA -0.0255556 -0.025 0 202
203 NEUMA -0.0252381 -0.025 0 203
204 NEUMA -0.0249206 -0.025 0 204
205 NEUMA -0.0246032 -0.025 0 205
206 NEUMA -0.0242857 -0.025 0 206
207 NEUMA -0.0239683 -0.025 0 207
208 NEUMA -0.0236508 -0.025 0 208
209 NEUMA -0.0233333 -0.025 0 209
210 NEUMA -0.0230159 -0.025 0 210
211 NEUMA -0.0226984 -0.025 0 211
212 NEUMA -0.022381 -0.025 0 212
213 NEUMA -0.0220635 -0.025 0 213
214 NEUMA -0.021746 -0.025 0 214
215 NEUMA -0.0214286 -0.025 0 215
216 NEUMA -0.0211111 -0.025 0 216
217 NEUMA -0.0207937 -0.025 0 217
218 NEUMA -0.0204762 -0.025 0 218
219 NEUMA -0.0201587 -0.025 0 219
220 NEUMA -0.0198413 -0.025 0 220
221 NEUMA -0.0195238 -0.025 0 221
222 NEUMA -0.0192063 -0.025 0 222
223 NEUMA -0.0188889 -0.025 0 223
224 NEUMA -0.0185714 -0.025 0 224
225 NEUMA -0.018254 -0.025 0 225
226 NEUMA -0.0179365 -0.025 0 226
227 NEUMA -0.017619 -0.025 0 227
